"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Vatica","acuminata","Vatica","ruminata",2
"Vatica","aerea","Vatica","aperta",2
"Vatica","aperta","Vatica","aerea",2
"Vatica","aperta","Vatica","aspera",2
"Vatica","aspera","Vatica","aperta",2
"Vatica","bancana","Vatica","blancoana",2
"Vatica","blancoana","Vatica","bancana",2
"Vatica","bureavi","Vatica","bureavii",1
"Vatica","bureavii","Vatica","bureavi",1
"Vatica","cauliflora","Vatica","pauciflora",2
"Vatica","chinensis","Vatica","sinensis",2
"Vatica","curtisiae","Vatica","curtisii",2
"Vatica","curtisii","Vatica","curtisiae",2
"Vatica","grandiflora","Vatica","grandiflorus",2
"Vatica","grandiflorus","Vatica","grandiflora",2
"Vatica","kelsalli","Vatica","kelsallii",1
"Vatica","kelsallii","Vatica","kelsalli",1
"Vatica","lanceaefolia","Vatica","lanceifolia",2
"Vatica","lanceifolia","Vatica","lanceaefolia",2
"Vatica","lanceifolia","Vatica","lanceifolium",2
"Vatica","lanceifolium","Vatica","lanceifolia",2
"Vatica","lanceolaria","Vatica","lanceolata",2
"Vatica","lanceolata","Vatica","lanceolaria",2
"Vatica","lobata","Vatica","rotata",2
"Vatica","maingayi","Vatica","maingsyi",1
"Vatica","maingsyi","Vatica","maingayi",1
"Vatica","mindanaensis","Vatica","mindanensis",1
"Vatica","mindanensis","Vatica","mindanaensis",1
"Vatica","moluccana","Vatica","moluccanum",2
"Vatica","moluccanum","Vatica","moluccana",2
"Vatica","nitida","Vatica","rigida",2
"Vatica","obovata","Vatica","odorata",2
"Vatica","odorata","Vatica","obovata",2
"Vatica","pallida","Vatica","pallidum",2
"Vatica","pallidum","Vatica","pallida",2
"Vatica","pauciflora","Vatica","cauliflora",2
"Vatica","pauciflora","Vatica","pauciflorum",2
"Vatica","pauciflorum","Vatica","pauciflora",2
"Vatica","philastraena","Vatica","philastreana",1
"Vatica","philastreana","Vatica","philastraena",1
"Vatica","rhynchocarpa","Vatica","rynchocarpa",1
"Vatica","ridleyana","Vatica","ridleyanus",2
"Vatica","ridleyanus","Vatica","ridleyana",2
"Vatica","rigida","Vatica","nitida",2
"Vatica","rotata","Vatica","lobata",2
"Vatica","ruminata","Vatica","acuminata",2
"Vatica","ruminata","Vatica","ruminatus",2
"Vatica","ruminatus","Vatica","ruminata",2
"Vatica","rynchocarpa","Vatica","rhynchocarpa",1
"Vatica","sinensis","Vatica","chinensis",2
"Vatica","stapfiana","Vatica","stapfianus",2
"Vatica","stapfianus","Vatica","stapfiana",2
"Vatica","stipulata","Vatica","stipulosa",2
"Vatica","stipulosa","Vatica","stipulata",2
"Vatica","teijsmanniana","Vatica","teysmanniana",2
"Vatica","teysmanniana","Vatica","teijsmanniana",2
"Vatica","teysmanniana","Vatica","teysmarniana",1
"Vatica","teysmarniana","Vatica","teysmanniana",1
"Vatica","tumbugaia","Vatica","tumbuggaia",1
"Vatica","tumbuggaia","Vatica","tumbugaia",1
"Vatica","umbonata","Vatica","umbonatus",2
"Vatica","umbonatus","Vatica","umbonata",2
"Vatica","urbani","Vatica","urbanii",1
"Vatica","urbanii","Vatica","urbani",1
"Vatica","verrucosa","Vatica","verrucosus",2
"Vatica","verrucosus","Vatica","verrucosa",2
