"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Taxus","baccata","Taxus","falcata",2
"Taxus","chinensis","Taxus","sinensis",2
"Taxus","falcata","Taxus","baccata",2
"Taxus","fuana","Taxus","nana",2
"Taxus","harringtonia","Taxus","harringtonii",1
"Taxus","harringtonii","Taxus","harringtonia",1
"Taxus","lancifolia","Taxus","latifolia",2
"Taxus","latifolia","Taxus","lancifolia",2
"Taxus","latifolia","Taxus","latifolius",2
"Taxus","latifolius","Taxus","latifolia",2
"Taxus","macrophylla","Taxus","microphylla",1
"Taxus","michelii","Taxus","mitchellii",2
"Taxus","microphylla","Taxus","macrophylla",1
"Taxus","mitchellii","Taxus","michelii",2
"Taxus","nana","Taxus","fuana",2
"Taxus","parvifolia","Taxus","sparsifolia",2
"Taxus","sinensis","Taxus","chinensis",2
"Taxus","sparsifolia","Taxus","parvifolia",2
"Taxus","spinulosa","Taxus","spinulosus",2
"Taxus","spinulosus","Taxus","spinulosa",2
