"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Acronychia","barberae","Acronychia","barberi",2
"Acronychia","barberi","Acronychia","barberae",2
"Acronychia","barberi","Acronychia","baueri",2
"Acronychia","baueri","Acronychia","barberi",2
"Acronychia","cauliflora","Acronychia","pauciflora",2
"Acronychia","eriocarpa","Acronychia","leiocarpa",2
"Acronychia","foveata","Acronychia","ovata",2
"Acronychia","lanceolata","Acronychia","lanceolatum",2
"Acronychia","lanceolatum","Acronychia","lanceolata",2
"Acronychia","laurina","Acronychia","murina",2
"Acronychia","leiocarpa","Acronychia","eriocarpa",2
"Acronychia","leiocarpa","Acronychia","lobocarpa",2
"Acronychia","lobocarpa","Acronychia","leiocarpa",2
"Acronychia","murina","Acronychia","laurina",2
"Acronychia","oblongifolia","Acronychia","oblongifolium",2
"Acronychia","oblongifolia","Acronychia","oblongifolius",2
"Acronychia","oblongifolium","Acronychia","oblongifolia",2
"Acronychia","oblongifolium","Acronychia","oblongifolius",1
"Acronychia","oblongifolius","Acronychia","oblongifolia",2
"Acronychia","oblongifolius","Acronychia","oblongifolium",1
"Acronychia","obovata","Acronychia","odorata",2
"Acronychia","obovata","Acronychia","ovata",2
"Acronychia","odorata","Acronychia","obovata",2
"Acronychia","ovata","Acronychia","foveata",2
"Acronychia","ovata","Acronychia","obovata",2
"Acronychia","parviflora","Acronychia","pauciflora",2
"Acronychia","pauciflora","Acronychia","cauliflora",2
"Acronychia","pauciflora","Acronychia","parviflora",2
"Acronychia","pubescens","Acronychia","rubescens",1
"Acronychia","resinosa","Acronychia","rezinosa",1
"Acronychia","rezinosa","Acronychia","resinosa",1
"Acronychia","rubescens","Acronychia","pubescens",1
"Acronychia","trifoliata","Acronychia","trifoliolata",2
"Acronychia","trifoliolata","Acronychia","trifoliata",2
