"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Rapanea","allenae","Rapanea","allenii",2
"Rapanea","allenii","Rapanea","allenae",2
"Rapanea","angiensis","Rapanea","lanaiensis",2
"Rapanea","angiensis","Rapanea","paniensis",2
"Rapanea","apoensis","Rapanea","samoensis",2
"Rapanea","belepensis","Rapanea","seleoensis",2
"Rapanea","cochin-chinensis","Rapanea","cochinchinensis",1
"Rapanea","cochinchinensis","Rapanea","cochin-chinensis",1
"Rapanea","coriifolia","Rapanea","neriifolia",2
"Rapanea","coxii","Rapanea","rouxii",2
"Rapanea","daphnites","Rapanea","daphnoides",2
"Rapanea","daphnoides","Rapanea","daphnites",2
"Rapanea","denticulata","Rapanea","reticulata",2
"Rapanea","falcata","Rapanea","laccata",2
"Rapanea","glaziouviana","Rapanea","glazioviana",1
"Rapanea","glazioviana","Rapanea","glaziouviana",1
"Rapanea","kauaiensis","Rapanea","lanaiensis",2
"Rapanea","laccata","Rapanea","falcata",2
"Rapanea","lamiaensis","Rapanea","lanaiensis",2
"Rapanea","lanaiensis","Rapanea","angiensis",2
"Rapanea","lanaiensis","Rapanea","kauaiensis",2
"Rapanea","lanaiensis","Rapanea","lamiaensis",2
"Rapanea","lanaiensis","Rapanea","panamensis",2
"Rapanea","lanaiensis","Rapanea","paniensis",2
"Rapanea","lanceolata","Rapanea","oblanceolata",2
"Rapanea","lancifolia","Rapanea","latifolia",2
"Rapanea","lancifolia","Rapanea","longifolia",2
"Rapanea","latifolia","Rapanea","lancifolia",2
"Rapanea","ledermanni","Rapanea","ledermannii",1
"Rapanea","ledermannii","Rapanea","ledermanni",1
"Rapanea","longifolia","Rapanea","lancifolia",2
"Rapanea","longifolia","Rapanea","oblongifolia",2
"Rapanea","macrophylla","Rapanea","microphylla",1
"Rapanea","matensis","Rapanea","taitensis",2
"Rapanea","matensis","Rapanea","yateensis",2
"Rapanea","mexicana","Rapanea","meziana",2
"Rapanea","meziana","Rapanea","mexicana",2
"Rapanea","microphylla","Rapanea","macrophylla",1
"Rapanea","myricoides","Rapanea","myrioides",1
"Rapanea","myricoides","Rapanea","myrtoides",2
"Rapanea","myrioides","Rapanea","myricoides",1
"Rapanea","myrioides","Rapanea","myrtoides",1
"Rapanea","myrtoides","Rapanea","myricoides",2
"Rapanea","myrtoides","Rapanea","myrioides",1
"Rapanea","neriifolia","Rapanea","coriifolia",2
"Rapanea","oblanceolata","Rapanea","lanceolata",2
"Rapanea","oblongifolia","Rapanea","longifolia",2
"Rapanea","obovalifolia","Rapanea","obovatifolia",1
"Rapanea","obovalifolia","Rapanea","ovalifolia",2
"Rapanea","obovatifolia","Rapanea","obovalifolia",1
"Rapanea","ovalifolia","Rapanea","obovalifolia",2
"Rapanea","palauensis","Rapanea","panamensis",2
"Rapanea","palauensis","Rapanea","paramensis",2
"Rapanea","panamensis","Rapanea","lanaiensis",2
"Rapanea","panamensis","Rapanea","palauensis",2
"Rapanea","panamensis","Rapanea","paniensis",2
"Rapanea","panamensis","Rapanea","paramensis",1
"Rapanea","paniensis","Rapanea","angiensis",2
"Rapanea","paniensis","Rapanea","lanaiensis",2
"Rapanea","paniensis","Rapanea","panamensis",2
"Rapanea","paniensis","Rapanea","paulensis",2
"Rapanea","paramensis","Rapanea","palauensis",2
"Rapanea","paramensis","Rapanea","panamensis",1
"Rapanea","paramensis","Rapanea","perakensis",2
"Rapanea","paulensis","Rapanea","paniensis",2
"Rapanea","paulensis","Rapanea","poumensis",2
"Rapanea","pellucido-punctata","Rapanea","pellucidopunctata",1
"Rapanea","pellucido-striata","Rapanea","pellucidostriata",1
"Rapanea","pellucidopunctata","Rapanea","pellucido-punctata",1
"Rapanea","pellucidostriata","Rapanea","pellucido-striata",1
"Rapanea","perakensis","Rapanea","paramensis",2
"Rapanea","poumensis","Rapanea","paulensis",2
"Rapanea","reticulata","Rapanea","denticulata",2
"Rapanea","rockii","Rapanea","rouxii",2
"Rapanea","rouxii","Rapanea","coxii",2
"Rapanea","rouxii","Rapanea","rockii",2
"Rapanea","salomonensis","Rapanea","solomonensis",1
"Rapanea","samoensis","Rapanea","apoensis",2
"Rapanea","samoensis","Rapanea","simensis",2
"Rapanea","samoensis","Rapanea","taomensis",2
"Rapanea","seleoensis","Rapanea","belepensis",2
"Rapanea","simensis","Rapanea","samoensis",2
"Rapanea","solomonensis","Rapanea","salomonensis",1
"Rapanea","st-johnii","Rapanea","stjohnii",1
"Rapanea","stjohnii","Rapanea","st-johnii",1
"Rapanea","tahitensis","Rapanea","taitensis",1
"Rapanea","taitensis","Rapanea","matensis",2
"Rapanea","taitensis","Rapanea","tahitensis",1
"Rapanea","taitensis","Rapanea","taomensis",2
"Rapanea","taomensis","Rapanea","samoensis",2
"Rapanea","taomensis","Rapanea","taitensis",2
"Rapanea","taomensis","Rapanea","thomensis",1
"Rapanea","tempampam","Rapanea","tempampan",1
"Rapanea","tempampam","Rapanea","tempanpan",2
"Rapanea","tempampan","Rapanea","tempampam",1
"Rapanea","tempampan","Rapanea","tempanpan",1
"Rapanea","tempanpan","Rapanea","tempampam",2
"Rapanea","tempanpan","Rapanea","tempampan",1
"Rapanea","thomensis","Rapanea","taomensis",1
"Rapanea","umbellata","Rapanea","umbellulata",2
"Rapanea","umbellulata","Rapanea","umbellata",2
"Rapanea","verrucosa","Rapanea","verruculosa",2
"Rapanea","verruculosa","Rapanea","verrucosa",2
"Rapanea","wettesteinii","Rapanea","wettsteinii",1
"Rapanea","wettsteinii","Rapanea","wettesteinii",1
"Rapanea","yateensis","Rapanea","matensis",2
